  G21  49  0.0000 3.0400  -0.8500 2.1000  490.196078 2000.0000 0.0000
  G22  54  0.0000 1.4800  -3.0000 3.0000  2083.333330 2000.0000 0.0000
  G23  55  0.0000 1.0000  -0.0800 0.2300  100.000000 4000.0000 0.0000
  G24  56  0.0000 1.0000  -0.0800 0.1500  100.000000 4000.0000 0.0000
  G25  59  0.0000 2.5500  -0.6000 1.8000  645.161290 2000.0000 0.0000
  G26  61  0.0000 2.6000  -1.0000 3.0000  625.000000 2000.0000 0.0000
  G27  62  0.0000 1.0000  -0.2000 0.2000  100.000000 4000.0000 0.0000
  G28  65  0.0000 4.9100  -0.6700 2.0000  255.754476 2000.0000 0.0000
  G29  66  0.0000 4.9200  -0.6700 2.0000  255.102041 2000.0000 0.0000
  G30  69  0.0000 8.0520  -3.0000 3.0000  193.648335 2000.0000 0.0000
  G31  70  0.0000 1.0000  -0.1000 0.3200  100.000000 4000.0000 0.0000
  G32  72  0.0000 1.0000  -1.0000 1.0000  100.000000 4000.0000 0.0000
  G33  73  0.0000 1.0000  -1.0000 1.0000  100.000000 4000.0000 0.0000
  G34  74  0.0000 1.0000  -0.0600 0.0900  100.000000 4000.0000 0.0000
  G35  76  0.0000 1.0000  -0.0800 0.2300  100.000000 4000.0000 0.0000
  G36  77  0.0000 1.0000  -0.2000 0.7000  100.000000 4000.0000 0.0000
  G37  80  0.0000 5.7700  -1.6500 2.8000  209.643606 2000.0000 0.0000
  G38  85  0.0000 1.0000  -0.0800 0.2300  100.000000 4000.0000 0.0000
  G39  87  0.0000 1.0400  -1.0000 10.0000  25000.000000 2000.0000 0.0000
  G40  89  0.0000 7.0700  -2.1000 3.0000  164.744646 2000.0000 0.0000
  G41  90  0.0000 1.0000  -3.0000 3.0000  100.000000 4000.0000 0.0000
  G42  91  0.0000 1.0000  -1.0000 1.0000  100.000000 4000.0000 0.0000
  G43  92  0.0000 1.0000  -0.0300 0.0900  100.000000 4000.0000 0.0000
  G44  99  0.0000 1.0000  -1.0000 1.0000  100.000000 4000.0000 0.0000
  G45  100  0.0000 3.5200  -0.5000 1.5500  396.825397 2000.0000 0.0000
  G46  103  0.0000 1.4000  -0.1500 0.4000  2500.000000 2000.0000 0.0000
  G47  104  0.0000 1.0000  -0.0800 0.2300  100.000000 4000.0000 0.0000
  G48  105  0.0000 1.0000  -0.0800 0.2300  100.000000 4000.0000 0.0000
  G49  107  0.0000 1.0000  -2.0000 2.0000  100.000000 4000.0000 0.0000
  G50  110  0.0000 1.0000  -0.0800 0.2300  100.000000 4000.0000 0.0000
  G51  111  0.0000 1.3600  -1.0000 10.0000  2777.777780 2000.0000 0.0000
  G52  112  0.0000 1.0000  -1.0000 10.0000  100.000000 4000.0000 0.0000
  G53  113  0.0000 1.0000  -1.0000 2.0000  100.000000 4000.0000 0.0000
  G54  116  0.0000 1.0000  -10.0000 10.0000  100.000000 4000.0000 0.0000
;
param: ELINE: el_f el_t el_r el_x el_bch el_S el_tap el_tside :=
  E1  1 2  0.0303 0.0999 0.0254  3.94  1.000000  1
  E2  1 3  0.0129 0.0424 0.01082  3.94  1.000000  1
  E3  4 5  0.00176 0.00798 0.0021  3.94  1.000000  1
  E4  3 5  0.0241 0.108 0.0284  3.94  1.000000  1
  E5  5 6  0.0119 0.054 0.01426  3.94  1.000000  1
  E6  6 7  0.00459 0.0208 0.0055  3.94  1.000000  1
  E7  8 9  0.00244 0.0305 1.162  17.92  1.000000  1
  E8  5 8  0 0.0267 0  17.92  0.985000  2
  E9  9 10  0.00258 0.0322 1.23  17.92  1.000000  1
  E10  4 11  0.0209 0.0688 0.01748  3.94  1.000000  1
  E11  5 11  0.0203 0.0682 0.01738  3.94  1.000000  1
  E12  11 12  0.00595 0.0196 0.00502  3.94  1.000000  1
  E13  2 12  0.0187 0.0616 0.01572  3.94  1.000000  1
  E14  3 12  0.0484 0.16 0.0406  3.94  1.000000  1
  E15  7 12  0.00862 0.034 0.00874  3.94  1.000000  1
  E16  11 13  0.02225 0.0731 0.01876  3.94  1.000000  1
  E17  12 14  0.0215 0.0707 0.01816  3.94  1.000000  1
  E18  13 15  0.0744 0.2444 0.06268  3.94  1.000000  1
  E19  14 15  0.0595 0.195 0.0502  3.94  1.000000  1
  E20  12 16  0.0212 0.0834 0.0214  3.94  1.000000  1
  E21  15 17  0.0132 0.0437 0.0444  3.94  1.000000  1
  E22  16 17  0.0454 0.1801 0.0466  3.94  1.000000  1
  E23  17 18  0.0123 0.0505 0.01298  3.94  1.000000  1
  E24  18 19  0.01119 0.0493 0.01142  3.94  1.000000  1
  E25  19 20  0.0252 0.117 0.0298  3.94  1.000000  1
  E26  15 19  0.012 0.0394 0.0101  3.94  1.000000  1
  E27  20 21  0.0183 0.0849 0.0216  3.94  1.000000  1
  E28  21 22  0.0209 0.097 0.0246  3.94  1.000000  1
  E29  22 23  0.0342 0.159 0.0404  3.94  1.000000  1
  E30  23 24  0.0135 0.0492 0.0498  3.94  1.000000  1
  E31  23 25  0.0156 0.08 0.0864  3.94  1.000000  1
  E32  25 26  0 0.0382 0  17.92  0.960000  2
  E33  25 27  0.0318 0.163 0.1764  3.94  1.000000  1
  E34  27 28  0.01913 0.0855 0.0216  3.94  1.000000  1
  E35  28 29  0.0237 0.0943 0.0238  3.94  1.000000  1
  E36  17 30  0 0.0388 0  17.92  0.960000  2
  E37  8 30  0.00431 0.0504 0.514  17.92  1.000000  1
  E38  26 30  0.00799 0.086 0.908  17.92  1.000000  1
  E39  17 31  0.0474 0.1563 0.0399  3.94  1.000000  1
  E40  29 31  0.0108 0.0331 0.0083  3.94  1.000000  1
  E41  23 32  0.0317 0.1153 0.1173  3.94  1.000000  1
  E42  31 32  0.0298 0.0985 0.0251  3.94  1.000000  1
  E43  27 32  0.0229 0.0755 0.01926  3.94  1.000000  1
  E44  15 33  0.038 0.1244 0.03194  3.94  1.000000  1
  E45  19 34  0.0752 0.247 0.0632  3.94  1.000000  1
  E46  35 36  0.00224 0.0102 0.00268  3.94  1.000000  1
  E47  35 37  0.011 0.0497 0.01318  3.94  1.000000  1
  E48  33 37  0.0415 0.142 0.0366  3.94  1.000000  1
  E49  34 36  0.00871 0.0268 0.00568  3.94  1.000000  1
  E50  34 37  0.00256 0.0094 0.00984  3.94  1.000000  1
  E51  37 38  0 0.0375 0  17.92  0.935000  2
  E52  37 39  0.0321 0.106 0.027  3.94  1.000000  1
  E53  37 40  0.0593 0.168 0.042  3.94  1.000000  1
  E54  30 38  0.00464 0.054 0.422  17.92  1.000000  1
  E55  39 40  0.0184 0.0605 0.01552  3.94  1.000000  1
  E56  40 41  0.0145 0.0487 0.01222  3.94  1.000000  1
  E57  40 42  0.0555 0.183 0.0466  3.94  1.000000  1
  E58  41 42  0.041 0.135 0.0344  3.94  1.000000  1
  E59  43 44  0.0608 0.2454 0.06068  3.94  1.000000  1
  E60  34 43  0.0413 0.1681 0.04226  3.94  1.000000  1
  E61  44 45  0.0224 0.0901 0.0224  3.94  1.000000  1
  E62  45 46  0.04 0.1356 0.0332  3.94  1.000000  1
  E63  46 47  0.038 0.127 0.0316  3.94  1.000000  1
  E64  46 48  0.0601 0.189 0.0472  3.94  1.000000  1
  E65  47 49  0.0191 0.0625 0.01604  3.94  1.000000  1
  E66  42 49  0.0715 0.323 0.086  3.94  1.000000  1
  E67  42 49  0.0715 0.323 0.086  3.94  1.000000  1
  E68  45 49  0.0684 0.186 0.0444  3.94  1.000000  1
  E69  48 49  0.0179 0.0505 0.01258  3.94  1.000000  1
  E70  49 50  0.0267 0.0752 0.01874  3.94  1.000000  1
  E71  49 51  0.0486 0.137 0.0342  3.94  1.000000  1
  E72  51 52  0.0203 0.0588 0.01396  3.94  1.000000  1
  E73  52 53  0.0405 0.1635 0.04058  3.94  1.000000  1
  E74  53 54  0.0263 0.122 0.031  3.94  1.000000  1
  E75  49 54  0.073 0.289 0.0738  3.94  1.000000  1
  E76  49 54  0.0869 0.291 0.073  3.94  1.000000  1
  E77  54 55  0.0169 0.0707 0.0202  3.94  1.000000  1
  E78  54 56  0.00275 0.00955 0.00732  3.94  1.000000  1
  E79  55 56  0.00488 0.0151 0.00374  3.94  1.000000  1
  E80  56 57  0.0343 0.0966 0.0242  3.94  1.000000  1
  E81  50 57  0.0474 0.134 0.0332  3.94  1.000000  1
  E82  56 58  0.0343 0.0966 0.0242  3.94  1.000000  1
  E83  51 58  0.0255 0.0719 0.01788  3.94  1.000000  1
  E84  54 59  0.0503 0.2293 0.0598  3.94  1.000000  1
  E85  56 59  0.0825 0.251 0.0569  3.94  1.000000  1
  E86  56 59  0.0803 0.239 0.0536  3.94  1.000000  1
  E87  55 59  0.04739 0.2158 0.05646  3.94  1.000000  1
  E88  59 60  0.0317 0.145 0.0376  3.94  1.000000  1
  E89  59 61  0.0328 0.15 0.0388  3.94  1.000000  1
  E90  60 61  0.00264 0.0135 0.01456  3.94  1.000000  1
  E91  60 62  0.0123 0.0561 0.01468  3.94  1.000000  1
  E92  61 62  0.00824 0.0376 0.0098  3.94  1.000000  1
  E93  59 63  0 0.0386 0  17.92  0.960000  2
  E94  63 64  0.00172 0.02 0.216  17.92  1.000000  1
  E95  61 64  0 0.0268 0  17.92  0.985000  2
  E96  38 65  0.00901 0.0986 1.046  17.92  1.000000  1
  E97  64 65  0.00269 0.0302 0.38  17.92  1.000000  1
  E98  49 66  0.018 0.0919 0.0248  3.94  1.000000  1
  E99  49 66  0.018 0.0919 0.0248  3.94  1.000000  1
  E100  62 66  0.0482 0.218 0.0578  3.94  1.000000  1
  E101  62 67  0.0258 0.117 0.031  3.94  1.000000  1
  E102  65 66  0 0.037 0  17.92  0.935000  1
  E103  66 67  0.0224 0.1015 0.02682  3.94  1.000000  1
  E104  65 68  0.00138 0.016 0.638  17.92  1.000000  1
  E105  47 69  0.0844 0.2778 0.07092  3.94  1.000000  1
  E106  49 69  0.0985 0.324 0.0828  3.94  1.000000  1
  E107  68 69  0 0.037 0  17.92  0.935000  1
  E108  69 70  0.03 0.127 0.122  3.94  1.000000  1
  E109  24 70  0.00221 0.4115 0.10198  3.94  1.000000  1
  E110  70 71  0.00882 0.0355 0.00878  3.94  1.000000  1
  E111  24 72  0.0488 0.196 0.0488  3.94  1.000000  1
  E112  71 72  0.0446 0.18 0.04444  3.94  1.000000  1
  E113  71 73  0.00866 0.0454 0.01178  3.94  1.000000  1
  E114  70 74  0.0401 0.1323 0.03368  3.94  1.000000  1
  E115  70 75  0.0428 0.141 0.036  3.94  1.000000  1
  E116  69 75  0.0405 0.122 0.124  3.94  1.000000  1
  E117  74 75  0.0123 0.0406 0.01034  3.94  1.000000  1
  E118  76 77  0.0444 0.148 0.0368  3.94  1.000000  1
  E119  69 77  0.0309 0.101 0.1038  3.94  1.000000  1
  E120  75 77  0.0601 0.1999 0.04978  3.94  1.000000  1
  E121  77 78  0.00376 0.0124 0.01264  3.94  1.000000  1
  E122  78 79  0.00546 0.0244 0.00648  3.94  1.000000  1
  E123  77 80  0.017 0.0485 0.0472  3.94  1.000000  1
  E124  77 80  0.0294 0.105 0.0228  3.94  1.000000  1
  E125  79 80  0.0156 0.0704 0.0187  3.94  1.000000  1
  E126  68 81  0.00175 0.0202 0.808  17.92  1.000000  1
  E127  80 81  0 0.037 0  17.92  0.935000  2
  E128  77 82  0.0298 0.0853 0.08174  3.94  1.000000  1
  E129  82 83  0.0112 0.03665 0.03796  3.94  1.000000  1
  E130  83 84  0.0625 0.132 0.0258  3.94  1.000000  1
  E131  83 85  0.043 0.148 0.0348  3.94  1.000000  1
  E132  84 85  0.0302 0.0641 0.01234  3.94  1.000000  1
  E133  85 86  0.035 0.123 0.0276  3.94  1.000000  1
  E134  86 87  0.02828 0.2074 0.0445  17.92  1.000000  1
  E135  85 88  0.02 0.102 0.0276  3.94  1.000000  1
  E136  85 89  0.0239 0.173 0.047  3.94  1.000000  1
  E137  88 89  0.0139 0.0712 0.01934  3.94  1.000000  1
  E138  89 90  0.0518 0.188 0.0528  3.94  1.000000  1
  E139  89 90  0.0238 0.0997 0.106  3.94  1.000000  1
  E140  90 91  0.0254 0.0836 0.0214  3.94  1.000000  1
  E141  89 92  0.0099 0.0505 0.0548  3.94  1.000000  1
  E142  89 92  0.0393 0.1581 0.0414  3.94  1.000000  1
  E143  91 92  0.0387 0.1272 0.03268  3.94  1.000000  1
  E144  92 93  0.0258 0.0848 0.0218  3.94  1.000000  1
  E145  92 94  0.0481 0.158 0.0406  3.94  1.000000  1
  E146  93 94  0.0223 0.0732 0.01876  3.94  1.000000  1
  E147  94 95  0.0132 0.0434 0.0111  3.94  1.000000  1
  E148  80 96  0.0356 0.182 0.0494  3.94  1.000000  1
  E149  82 96  0.0162 0.053 0.0544  3.94  1.000000  1
  E150  94 96  0.0269 0.0869 0.023  3.94  1.000000  1
  E151  80 97  0.0183 0.0934 0.0254  3.94  1.000000  1
  E152  80 98  0.0238 0.108 0.0286  3.94  1.000000  1
  E153  80 99  0.0454 0.206 0.0546  3.94  1.000000  1
  E154  92 100  0.0648 0.295 0.0472  3.94  1.000000  1
  E155  94 100  0.0178 0.058 0.0604  3.94  1.000000  1
  E156  95 96  0.0171 0.0547 0.01474  3.94  1.000000  1
  E157  96 97  0.0173 0.0885 0.024  3.94  1.000000  1
  E158  98 100  0.0397 0.179 0.0476  3.94  1.000000  1
  E159  99 100  0.018 0.0813 0.0216  3.94  1.000000  1
  E160  100 101  0.0277 0.1262 0.0328  3.94  1.000000  1
  E161  92 102  0.0123 0.0559 0.01464  3.94  1.000000  1
  E162  101 102  0.0246 0.112 0.0294  3.94  1.000000  1
  E163  100 103  0.016 0.0525 0.0536  3.94  1.000000  1
  E164  100 104  0.0451 0.204 0.0541  3.94  1.000000  1
  E165  103 104  0.0466 0.1584 0.0407  3.94  1.000000  1
  E166  103 105  0.0535 0.1625 0.0408  3.94  1.000000  1
  E167  100 106  0.0605 0.229 0.062  3.94  1.000000  1
  E168  104 105  0.00994 0.0378 0.00986  3.94  1.000000  1
  E169  105 106  0.014 0.0547 0.01434  3.94  1.000000  1
  E170  105 107  0.053 0.183 0.0472  3.94  1.000000  1
  E171  105 108  0.0261 0.0703 0.01844  3.94  1.000000  1
  E172  106 107  0.053 0.183 0.0472  3.94  1.000000  1
  E173  108 109  0.0105 0.0288 0.0076  3.94  1.000000  1
  E174  103 110  0.03906 0.1813 0.0461  3.94  1.000000  1
  E175  109 110  0.0278 0.0762 0.0202  3.94  1.000000  1
  E176  110 111  0.022 0.0755 0.02  3.94  1.000000  1
  E177  110 112  0.0247 0.064 0.062  3.94  1.000000  1
  E178  17 113  0.00913 0.0301 0.00768  3.94  1.000000  1
  E179  32 113  0.0615 0.203 0.0518  3.94  1.000000  1
  E180  32 114  0.0135 0.0612 0.01628  3.94  1.000000  1
  E181  27 115  0.0164 0.0741 0.01972  3.94  1.000000  1
  E182  114 115  0.0023 0.0104 0.00276  3.94  1.000000  1
  E183  68 116  0.00034 0.00405 0.164  17.92  1.000000  1
  E184  12 117  0.0329 0.14 0.0358  3.94  1.000000  1
  E185  75 118  0.0145 0.0481 0.01198  3.94  1.000000  1
  E186  76 118  0.0164 0.0544 0.01356  3.94  1.000000  1
;
param: LCAN: lc_f lc_t lc_r lc_x lc_bch lc_S lc_Nmax lc_cost :=
  H1 12 117 0.0329 0.14 0.0358 3.94 3 85.92
  H2 77 78 0.00376 0.0124 0.01264 3.94 3 10.71
  H3 5 8 0 0.0267 0 17.92 3 17.93
  H4 3 5 0.0241 0.108 0.0284 3.94 3 67.06
  H5 93 94 0.0223 0.0732 0.01876 3.94 3 46.55
  H6 99 100 0.018 0.0813 0.0216 3.94 3 51.32
  H7 26 30 0.00799 0.086 0.908 17.92 3 704.72
  H8 25 27 0.0318 0.163 0.1764 3.94 3 99.48
  H9 8 9 0.00244 0.0305 1.162 17.92 3 254.32
  H10 82 83 0.0112 0.03665 0.03796 3.94 3 25.00
  H11 17 113 0.00913 0.0301 0.00768 3.94 3 21.14
  H12 37 38 0 0.0375 0 17.92 3 17.93
  H13 9 10 0.00258 0.0322 1.23 17.92 3 268.11
  H14 94 100 0.0178 0.058 0.0604 3.94 3 37.59
  H15 23 32 0.0317 0.1153 0.1173 3.94 3 71.36
  H16 15 17 0.0132 0.0437 0.0444 3.94 3 29.16
  H17 23 25 0.0156 0.08 0.0864 3.94 3 50.56
  H18 25 70 0.009 0.0896 3.7 26.00 3 2410.0
  H19 69 70  0.03 0.127 0.122  3.94  3  78.3
  H20 24 70  0.00221 0.4115 0.10198  3.94  3  246.0
  H21 70 71  0.00882 0.0355 0.00878  3.94  3  24.3
  H22 70 74  0.0401 0.1323 0.03368  3.94  3  81.4
  H23 70 75  0.0428 0.141 0.036  3.94  3  86.5
  A1 1 2 0.0303 0.0999 0.0254 3.94 3 62.28
